"customer_id","total_spend"
54826,"855.00"
416985,"620.00"
210998,"871.00"
369727,"677.00"
450256,"412.00"
96737,"305.00"
78861,"872.00"
283138,"257.00"
184335,"222.00"
182150,"450.00"
159479,"982.00"
252307,"227.00"
157313,"148.00"
399715,"577.00"
302229,"224.00"
370087,"944.00"
25435,"439.00"
220463,"362.00"
70533,"173.00"
502178,"236.00"
352789,"105.00"
430701,"549.00"
140025,"462.00"
186221,"710.00"
445121,"152.00"
28608,"830.00"
309001,"451.00"
196027,"376.00"
485308,"444.00"
374839,"799.00"
594373,"376.00"
387952,"135.00"
323367,"667.00"
269498,"845.00"
439868,"484.00"
127908,"540.00"
466719,"745.00"
225333,"278.00"
17793,"966.00"
75680,"618.00"
133173,"1081.00"
333079,"179.00"
485721,"468.00"
252557,"816.00"
304371,"669.00"
296826,"841.00"
101875,"923.00"
522825,"794.00"
336699,"781.00"
176119,"764.00"
59320,"215.00"
457215,"778.00"
319275,"133.00"
41746,"388.00"
299508,"271.00"
99896,"703.00"
45211,"178.00"
121338,"125.00"
6951,"861.00"
567796,"704.00"
623503,"464.00"
519912,"797.00"
61724,"493.00"
306633,"917.00"
114144,"812.00"
503096,"722.00"
374620,"487.00"
323123,"62.00"
188364,"345.00"
541584,"221.00"
177595,"463.00"
28621,"392.00"
415839,"858.00"
312855,"317.00"
248176,"833.00"
159300,"132.00"
271758,"719.00"
121930,"488.00"
594638,"973.00"
36286,"124.00"
579249,"701.00"
168112,"355.00"
109562,"988.00"
521680,"618.00"
36904,"107.00"
103321,"327.00"
281968,"767.00"
474841,"791.00"
168999,"409.00"
379487,"793.00"
111457,"584.00"
503082,"225.00"
250386,"951.00"
16771,"992.00"
368620,"59.00"
574494,"654.00"
262474,"310.00"
232325,"561.00"
299951,"633.00"
410439,"896.00"
600183,"923.00"
633612,"534.00"
229863,"642.00"
380154,"263.00"
143731,"183.00"
556257,"376.00"
27817,"361.00"
5774,"144.00"
611935,"733.00"
155680,"935.00"
614062,"124.00"
92559,"867.00"
196894,"108.00"
443065,"829.00"
472253,"622.00"
394138,"834.00"
339073,"966.00"
299503,"474.00"
398852,"835.00"
418043,"55.00"
332491,"208.00"
261545,"671.00"
607779,"860.00"
26588,"339.00"
151824,"208.00"
4873,"195.00"
495005,"96.00"
164959,"274.00"
111278,"56.00"
51588,"118.00"
313515,"447.00"
504011,"181.00"
447674,"591.00"
390905,"401.00"
388860,"1169.00"
139975,"175.00"
651929,"599.00"
578133,"521.00"
556809,"454.00"
86481,"642.00"
282812,"900.00"
192944,"892.00"
568489,"197.00"
315662,"441.00"
135960,"471.00"
344081,"400.00"
660825,"648.00"
557990,"215.00"
216518,"736.00"
518411,"358.00"
493352,"678.00"
52615,"973.00"
86306,"191.00"
356360,"227.00"
147535,"181.00"
85956,"602.00"
488269,"206.00"
313252,"611.00"
265287,"814.00"
413029,"741.00"
494517,"186.00"
222788,"686.00"
557797,"868.00"
587849,"1178.00"
374814,"694.00"
323844,"837.00"
114079,"207.00"
76729,"617.00"
622429,"949.00"
99614,"704.00"
298229,"385.00"
475786,"571.00"
227226,"349.00"
373553,"56.00"
25846,"639.00"
23105,"445.00"
633419,"984.00"
406166,"976.00"
233884,"186.00"
353811,"349.00"
604232,"265.00"
14892,"410.00"
557644,"401.00"
1743,"852.00"
112046,"126.00"
57198,"913.00"
551840,"800.00"
561893,"364.00"
328970,"937.00"
17510,"465.00"
374320,"644.00"
119710,"398.00"
87339,"389.00"
177827,"112.00"
559350,"387.00"
434525,"360.00"
409720,"640.00"
503499,"626.00"
535078,"271.00"
597282,"764.00"
146598,"294.00"
173149,"560.00"
117239,"613.00"
450013,"939.00"
544933,"961.00"
615878,"804.00"
550553,"483.00"
388907,"910.00"
562694,"450.00"
379126,"408.00"
127154,"178.00"
334641,"884.00"
340208,"101.00"
484404,"709.00"
288506,"892.00"
99174,"198.00"
542507,"447.00"
538063,"57.00"
635637,"486.00"
480170,"272.00"
403391,"250.00"
122745,"808.00"
466847,"61.00"
407877,"283.00"
657344,"529.00"
9922,"409.00"
39462,"391.00"
92555,"602.00"
336702,"497.00"
612680,"59.00"
487931,"741.00"
168592,"59.00"
528491,"883.00"
468822,"441.00"
75029,"816.00"
230288,"578.00"
116878,"140.00"
553199,"885.00"
153585,"401.00"
451856,"211.00"
275571,"478.00"
377614,"768.00"
618327,"153.00"
333628,"989.00"
253316,"333.00"
509374,"995.00"
601443,"141.00"
189115,"91.00"
158235,"502.00"
479823,"409.00"
386440,"527.00"
264681,"277.00"
599227,"486.00"
492981,"425.00"
255658,"386.00"
484709,"871.00"
20870,"385.00"
574685,"123.00"
589501,"54.00"
79155,"209.00"
291472,"191.00"
367023,"642.00"
364792,"809.00"
31389,"85.00"
421480,"463.00"
415466,"765.00"
265074,"774.00"
510439,"531.00"
159571,"675.00"
568523,"399.00"
537383,"239.00"
367654,"403.00"
162840,"153.00"
281119,"696.00"
630274,"990.00"
462015,"500.00"
314761,"673.00"
21934,"973.00"
515456,"128.00"
194851,"869.00"
146437,"513.00"
632768,"798.00"
58247,"673.00"
447376,"702.00"
162389,"360.00"
113753,"956.00"
120734,"394.00"
652060,"78.00"
31522,"507.00"
486879,"277.00"
272671,"524.00"
282184,"252.00"
527469,"289.00"
257025,"484.00"
388582,"64.00"
199201,"269.00"
655947,"639.00"
196503,"842.00"
583245,"698.00"
179052,"822.00"
538043,"217.00"
545013,"651.00"
517476,"981.00"
445104,"233.00"
314633,"548.00"
166389,"281.00"
258999,"608.00"
505990,"538.00"
358660,"704.00"
59281,"439.00"
30536,"772.00"
212023,"68.00"
360953,"220.00"
556246,"394.00"
222496,"1000.00"
62588,"176.00"
511610,"532.00"
343765,"848.00"
290593,"86.00"
296783,"209.00"
328379,"702.00"
228044,"420.00"
533618,"817.00"
577455,"228.00"
46430,"770.00"
39387,"205.00"
266721,"124.00"
208509,"631.00"
570975,"64.00"
470144,"701.00"
254293,"680.00"
53370,"1393.00"
657605,"975.00"
599533,"274.00"
60981,"1000.00"
299001,"744.00"
519341,"930.00"
205166,"969.00"
147014,"391.00"
78633,"647.00"
222677,"797.00"
222141,"916.00"
33017,"384.00"
316784,"865.00"
95573,"286.00"
497685,"1249.00"
605742,"857.00"
237021,"815.00"
644795,"979.00"
593842,"750.00"
436391,"900.00"
321011,"309.00"
457664,"234.00"
570119,"160.00"
558566,"554.00"
486350,"681.00"
19151,"64.00"
95951,"877.00"
105294,"198.00"
467117,"615.00"
88480,"202.00"
183549,"338.00"
149854,"610.00"
554256,"289.00"
197724,"84.00"
114103,"248.00"
424494,"965.00"
429529,"590.00"
443977,"673.00"
63410,"548.00"
150310,"175.00"
541276,"143.00"
364708,"416.00"
172812,"229.00"
380177,"350.00"
544177,"604.00"
483522,"523.00"
156403,"181.00"
297773,"568.00"
661011,"106.00"
336482,"744.00"
83745,"871.00"
584425,"772.00"
420003,"592.00"
381551,"409.00"
87345,"826.00"
642254,"121.00"
47832,"929.00"
566675,"480.00"
438534,"647.00"
21146,"895.00"
219356,"899.00"
290412,"468.00"
36710,"986.00"
143685,"830.00"
579035,"719.00"
561564,"843.00"
612025,"51.00"
35219,"672.00"
150151,"102.00"
433891,"861.00"
306275,"299.00"
300361,"91.00"
496404,"736.00"
194636,"995.00"
39672,"769.00"
529236,"946.00"
388036,"521.00"
19944,"135.00"
625090,"796.00"
613802,"672.00"
187427,"138.00"
71703,"289.00"
71290,"818.00"
56859,"66.00"
647913,"307.00"
108988,"160.00"
44229,"746.00"
207073,"93.00"
559453,"258.00"
215413,"209.00"
53730,"601.00"
553415,"903.00"
352848,"384.00"
207876,"460.00"
355306,"470.00"
124472,"850.00"
150185,"250.00"
22532,"294.00"
282158,"589.00"
5625,"849.00"
648315,"262.00"
583440,"203.00"
454761,"643.00"
115576,"611.00"
104105,"126.00"
26934,"886.00"
660481,"735.00"
362301,"587.00"
41977,"836.00"
502050,"737.00"
315010,"702.00"
160592,"467.00"
67769,"501.00"
520833,"547.00"
342151,"676.00"
349564,"680.00"
193190,"843.00"
22874,"74.00"
593929,"68.00"
531232,"595.00"
466676,"749.00"
262753,"294.00"
594838,"497.00"
472261,"629.00"
347723,"498.00"
263050,"556.00"
311500,"548.00"
302137,"74.00"
210947,"411.00"
52274,"531.00"
536641,"994.00"
461776,"329.00"
64698,"304.00"
637036,"328.00"
171380,"388.00"
291663,"191.00"
67579,"452.00"
466554,"864.00"
218992,"601.00"
611960,"565.00"
320718,"615.00"
165483,"747.00"
623351,"307.00"
630745,"355.00"
629512,"258.00"
499938,"188.00"
598316,"532.00"
353888,"783.00"
243020,"508.00"
233628,"793.00"
508187,"609.00"
180150,"250.00"
122161,"144.00"
592963,"74.00"
651335,"142.00"
247386,"68.00"
135888,"135.00"
50593,"727.00"
500284,"274.00"
35307,"690.00"
654329,"191.00"
587785,"811.00"
532118,"609.00"
456115,"67.00"
305612,"415.00"
117184,"619.00"
370125,"51.00"
298816,"222.00"
295629,"211.00"
210422,"276.00"
500881,"987.00"
626592,"858.00"
132707,"131.00"
19337,"146.00"
576161,"452.00"
466012,"887.00"
204440,"473.00"
138116,"828.00"
614940,"710.00"
539569,"272.00"
395543,"852.00"
505021,"590.00"
437342,"871.00"
339473,"414.00"
21648,"429.00"
570655,"935.00"
613100,"876.00"
318484,"711.00"
423414,"558.00"
410428,"76.00"
502483,"1789.00"
563509,"288.00"
295036,"698.00"
237511,"571.00"
644259,"534.00"
526287,"700.00"
62063,"126.00"
303360,"206.00"
535796,"963.00"
424279,"302.00"
630558,"758.00"
565369,"554.00"
465679,"215.00"
243139,"882.00"
191822,"708.00"
657360,"419.00"
345453,"835.00"
601341,"852.00"
390924,"710.00"
456326,"55.00"
569563,"626.00"
157803,"619.00"
464607,"446.00"
265609,"638.00"
657352,"963.00"
639680,"170.00"
344094,"463.00"
348819,"676.00"
593280,"340.00"
313533,"613.00"
112812,"236.00"
138884,"792.00"
275993,"150.00"
636212,"149.00"
159513,"567.00"
258833,"281.00"
359551,"871.00"
503888,"412.00"
483874,"722.00"
438005,"701.00"
359744,"630.00"
556667,"556.00"
404628,"683.00"
499166,"355.00"
385381,"266.00"
515458,"118.00"
75935,"196.00"
243063,"58.00"
9387,"502.00"
560449,"391.00"
407898,"276.00"
546887,"375.00"
64590,"440.00"
29191,"803.00"
169632,"888.00"
490751,"622.00"
406091,"810.00"
376338,"321.00"
343597,"316.00"
514874,"530.00"
295523,"406.00"
460263,"995.00"
40553,"980.00"
19531,"654.00"
73742,"915.00"
538678,"788.00"
236021,"732.00"
155349,"355.00"
65299,"816.00"
307985,"288.00"
274585,"142.00"
214633,"223.00"
242589,"566.00"
197088,"836.00"
274442,"611.00"
641951,"290.00"
261073,"709.00"
643570,"78.00"
146456,"422.00"
59897,"772.00"
120114,"864.00"
59146,"801.00"
30047,"223.00"
299770,"398.00"
158418,"268.00"
262989,"870.00"
293782,"729.00"
276590,"699.00"
275445,"843.00"
598479,"568.00"
223807,"289.00"
474055,"338.00"
631954,"915.00"
532323,"308.00"
400210,"361.00"
173984,"363.00"
19589,"518.00"
506927,"574.00"
62707,"85.00"
69259,"598.00"
182066,"600.00"
333502,"948.00"
600009,"506.00"
247738,"157.00"
148557,"567.00"
385216,"797.00"
50265,"542.00"
210701,"442.00"
24840,"738.00"
24482,"960.00"
329168,"354.00"
148357,"562.00"
120285,"552.00"
603968,"453.00"
257156,"72.00"
398135,"877.00"
323637,"457.00"
315437,"174.00"
951,"475.00"
240772,"784.00"
594242,"526.00"
157580,"296.00"
47820,"890.00"
144736,"311.00"
14765,"441.00"
490190,"433.00"
366992,"210.00"
528508,"217.00"
409947,"916.00"
645909,"165.00"
588930,"505.00"
476274,"961.00"
14466,"455.00"
134415,"561.00"
555478,"191.00"
431271,"339.00"
509766,"510.00"
204988,"266.00"
136442,"606.00"
411963,"532.00"
184685,"550.00"
135085,"92.00"
536136,"473.00"
498434,"444.00"
227844,"874.00"
173430,"814.00"
266941,"956.00"
427709,"885.00"
240739,"458.00"
453447,"689.00"
217351,"911.00"
30004,"670.00"
233742,"338.00"
589282,"736.00"
319955,"674.00"
482237,"319.00"
560238,"202.00"
635493,"939.00"
377946,"548.00"
477939,"962.00"
270603,"423.00"
333050,"206.00"
323369,"891.00"
615664,"783.00"
604213,"729.00"
190864,"232.00"
408397,"480.00"
555472,"235.00"
24539,"730.00"
5018,"846.00"
259089,"869.00"
175511,"389.00"
119171,"219.00"
36191,"337.00"
481963,"774.00"
506389,"374.00"
389947,"688.00"
31289,"384.00"
88455,"875.00"
28492,"817.00"
7761,"112.00"
285616,"172.00"
80142,"823.00"
363061,"131.00"
277512,"888.00"
199835,"714.00"
435977,"470.00"
364181,"822.00"
185599,"200.00"
228205,"381.00"
530292,"453.00"
289573,"515.00"
353433,"842.00"
56178,"860.00"
555726,"787.00"
601129,"915.00"
647298,"145.00"
25332,"808.00"
557495,"967.00"
395084,"409.00"
175522,"574.00"
56663,"398.00"
10772,"799.00"
191013,"173.00"
431503,"532.00"
316194,"552.00"
280247,"207.00"
175351,"307.00"
266660,"161.00"
307269,"354.00"
640791,"96.00"
283589,"544.00"
263164,"216.00"
145804,"138.00"
632363,"930.00"
52307,"227.00"
82624,"239.00"
577266,"408.00"
189779,"617.00"
588704,"741.00"
530444,"286.00"
39756,"82.00"
219262,"504.00"
173405,"501.00"
264016,"583.00"
490139,"1081.00"
467255,"641.00"
528116,"873.00"
295528,"118.00"
205662,"91.00"
343237,"984.00"
67412,"451.00"
657419,"432.00"
411271,"578.00"
254247,"893.00"
404412,"536.00"
273433,"491.00"
279316,"469.00"
473288,"894.00"
531664,"145.00"
351580,"154.00"
60242,"522.00"
330925,"424.00"
132000,"495.00"
66819,"1151.00"
536481,"350.00"
393625,"500.00"
73376,"484.00"
548707,"774.00"
528582,"618.00"
227452,"966.00"
378466,"334.00"
415876,"730.00"
387050,"66.00"
480814,"459.00"
226847,"823.00"
105565,"142.00"
212334,"228.00"
492182,"160.00"
310008,"460.00"
587807,"514.00"
477182,"881.00"
175267,"486.00"
157096,"435.00"
608031,"941.00"
200773,"196.00"
562164,"473.00"
400781,"223.00"
613820,"351.00"
43133,"389.00"
541561,"164.00"
644495,"475.00"
575348,"725.00"
5252,"932.00"
355257,"122.00"
193543,"761.00"
107409,"381.00"
104757,"375.00"
654970,"800.00"
199349,"453.00"
567415,"868.00"
562371,"134.00"
80183,"784.00"
351664,"631.00"
223033,"369.00"
552243,"635.00"
211229,"690.00"
650739,"153.00"
500114,"230.00"
273631,"296.00"
179498,"150.00"
562775,"449.00"
440645,"998.00"
247088,"83.00"
8964,"346.00"
30894,"572.00"
387969,"806.00"
155725,"157.00"
133316,"538.00"
527764,"622.00"
167328,"948.00"
38181,"521.00"
34690,"955.00"
646460,"557.00"
628231,"231.00"
156407,"995.00"
263765,"381.00"
267229,"657.00"
645172,"883.00"
308700,"409.00"
258620,"722.00"
507429,"886.00"
155006,"310.00"
447508,"956.00"
557622,"1329.00"
243633,"209.00"
155223,"545.00"
446033,"378.00"
149581,"212.00"
644562,"411.00"
655991,"650.00"
510921,"708.00"
644180,"780.00"
648475,"66.00"
258002,"913.00"
107286,"749.00"
90945,"437.00"
613764,"850.00"
50944,"214.00"
527484,"246.00"
395285,"498.00"
272167,"736.00"
478647,"139.00"
473039,"790.00"
131295,"531.00"
428931,"742.00"
82480,"369.00"
618348,"219.00"
475647,"891.00"
131297,"580.00"
55778,"845.00"
458231,"531.00"
274978,"101.00"
70306,"761.00"
163784,"390.00"
559756,"137.00"
615206,"635.00"
580673,"954.00"
479195,"95.00"
22648,"797.00"
583218,"202.00"
153941,"130.00"
234473,"637.00"
314106,"264.00"
26168,"672.00"
186504,"433.00"
591685,"887.00"
571030,"960.00"
254888,"239.00"
135834,"317.00"
45208,"212.00"
55816,"101.00"
35113,"739.00"
275025,"370.00"
61835,"702.00"
597558,"1675.00"
259152,"960.00"
489399,"985.00"
312514,"507.00"
517722,"882.00"
79278,"1218.00"
444924,"858.00"
489432,"804.00"
515064,"905.00"
196414,"59.00"
537586,"527.00"
438629,"342.00"
9550,"165.00"
479297,"161.00"
288711,"723.00"
128015,"76.00"
278147,"83.00"
586775,"357.00"
273195,"294.00"
211686,"785.00"
622060,"324.00"
52971,"271.00"
104871,"784.00"
376698,"255.00"
530771,"699.00"
264218,"827.00"
190403,"555.00"
564826,"72.00"
240869,"681.00"
420700,"905.00"
488105,"315.00"
306369,"971.00"
214037,"453.00"
631613,"487.00"
354773,"794.00"
356092,"178.00"
232918,"358.00"
524940,"351.00"
97613,"991.00"
600047,"516.00"
103747,"412.00"
500461,"448.00"
144942,"591.00"
82797,"297.00"
516373,"824.00"
54665,"378.00"
550899,"608.00"
653030,"826.00"
429302,"963.00"
573653,"681.00"
442404,"90.00"
50530,"296.00"
123374,"92.00"
624220,"296.00"
628122,"503.00"
116376,"623.00"
369297,"469.00"
386916,"482.00"
172602,"78.00"
189651,"965.00"
191451,"120.00"
59837,"684.00"
329356,"563.00"
189983,"924.00"
409636,"676.00"
565651,"78.00"
281107,"822.00"
12034,"679.00"
320591,"610.00"
333732,"325.00"
366140,"151.00"
445650,"894.00"
163262,"962.00"
655005,"975.00"
360565,"946.00"
194978,"413.00"
414787,"672.00"
471547,"269.00"
176038,"520.00"
451579,"625.00"
29865,"811.00"
7686,"889.00"
246214,"511.00"
342689,"134.00"
212860,"424.00"
553498,"518.00"
600809,"284.00"
412698,"776.00"
195330,"750.00"
262830,"1477.00"
481450,"659.00"
104191,"600.00"
113198,"355.00"
213713,"463.00"
430228,"981.00"
413112,"712.00"
306521,"85.00"
654847,"669.00"
196107,"601.00"
292998,"974.00"
147584,"861.00"
108905,"471.00"
301799,"660.00"
144732,"299.00"
84148,"708.00"
653195,"368.00"
39332,"974.00"
194643,"410.00"
642654,"295.00"
500133,"872.00"
29676,"171.00"
331841,"516.00"
617505,"459.00"
434745,"794.00"
535274,"607.00"
440842,"469.00"
251353,"744.00"
189706,"432.00"
553703,"285.00"
331821,"817.00"
497123,"593.00"
23915,"384.00"
572071,"844.00"
395813,"719.00"
177387,"210.00"
374367,"577.00"
473365,"295.00"
375318,"623.00"
585138,"103.00"
86383,"679.00"
443000,"894.00"
597548,"498.00"
531715,"159.00"
60376,"1498.00"
359548,"830.00"
369553,"1000.00"
155173,"322.00"
123839,"687.00"
268535,"463.00"
244546,"338.00"
129131,"139.00"
58634,"828.00"
58251,"356.00"
427949,"482.00"
649889,"112.00"
92935,"402.00"
190740,"840.00"
186012,"352.00"
393552,"153.00"
235636,"536.00"
24306,"169.00"
124474,"971.00"
134475,"196.00"
585547,"60.00"
390524,"767.00"
541869,"931.00"
374521,"995.00"
314332,"230.00"
242965,"306.00"
181881,"424.00"
333484,"989.00"
518155,"1205.00"
20145,"172.00"
448940,"138.00"
383094,"105.00"
503249,"513.00"
573576,"633.00"
447783,"164.00"
304799,"125.00"
376110,"672.00"
444904,"261.00"
319707,"551.00"
622294,"691.00"
14673,"699.00"
437668,"56.00"
274099,"259.00"
632375,"532.00"
138728,"430.00"
281157,"812.00"
504338,"275.00"
370770,"396.00"
150103,"1370.00"
397314,"482.00"
43518,"187.00"
454460,"72.00"
578303,"219.00"
445198,"917.00"
248539,"211.00"
7742,"427.00"
28595,"813.00"
595232,"276.00"
422471,"892.00"
200393,"203.00"
347563,"687.00"
596668,"395.00"
458229,"1824.00"
282849,"633.00"
216686,"620.00"
656739,"341.00"
416110,"744.00"
304115,"677.00"
85727,"955.00"
617848,"768.00"
526608,"787.00"
432561,"132.00"
244035,"602.00"
580871,"373.00"
546495,"106.00"
601292,"921.00"
182503,"308.00"
551151,"517.00"
347938,"580.00"
306889,"941.00"
632578,"781.00"
518455,"190.00"
496871,"529.00"
337053,"552.00"
621609,"692.00"
359012,"832.00"
216701,"932.00"
480886,"330.00"
394600,"949.00"
466123,"538.00"
268777,"494.00"
659015,"339.00"
600406,"874.00"
423717,"374.00"
399844,"386.00"
281049,"321.00"
223255,"406.00"
131196,"561.00"
110668,"846.00"
79543,"866.00"
261631,"900.00"
553580,"173.00"
388843,"576.00"
260806,"859.00"
314334,"59.00"
262016,"257.00"
545874,"306.00"
182075,"552.00"
503095,"471.00"
1205,"287.00"
111667,"327.00"
16680,"613.00"
16115,"437.00"
457401,"269.00"
641871,"941.00"
146850,"112.00"
272092,"714.00"
61145,"429.00"
446556,"915.00"
203264,"306.00"
59403,"944.00"
609138,"355.00"
411451,"400.00"
10699,"497.00"
433341,"349.00"
466603,"618.00"
354598,"495.00"
521243,"310.00"
643423,"620.00"
541056,"288.00"
537638,"838.00"
87720,"853.00"
435609,"204.00"
162644,"72.00"
642818,"264.00"
408768,"386.00"
383799,"570.00"
91452,"371.00"
462298,"81.00"
186854,"577.00"
207506,"389.00"
45334,"523.00"
656419,"826.00"
463911,"849.00"
517054,"727.00"
387821,"693.00"
461587,"169.00"
379006,"432.00"
380530,"717.00"
643484,"1155.00"
318037,"845.00"
101903,"733.00"
287044,"191.00"
425815,"247.00"
330501,"629.00"
519819,"364.00"
35196,"128.00"
560061,"992.00"
164479,"598.00"
389282,"532.00"
32690,"182.00"
114913,"938.00"
657034,"528.00"
232135,"339.00"
533559,"494.00"
141404,"187.00"
592992,"86.00"
240501,"194.00"
426507,"999.00"
354193,"551.00"
120275,"293.00"
508265,"903.00"
644396,"107.00"
319350,"670.00"
644709,"596.00"
239212,"791.00"
106250,"566.00"
165245,"475.00"
103391,"257.00"
57319,"859.00"
566608,"939.00"
455271,"424.00"
179526,"572.00"
552204,"934.00"
339638,"778.00"
227750,"348.00"
284539,"168.00"
625979,"720.00"
327965,"340.00"
114324,"456.00"
548836,"344.00"
384332,"578.00"
36341,"147.00"
301687,"639.00"
181228,"597.00"
134871,"221.00"
530370,"55.00"
425468,"506.00"
487888,"412.00"
106560,"996.00"
433643,"423.00"
556394,"487.00"
285115,"990.00"
475483,"159.00"
497192,"872.00"
146937,"163.00"
286282,"519.00"
399140,"815.00"
170959,"163.00"
88460,"853.00"
650088,"79.00"
644042,"560.00"
282574,"126.00"
234186,"186.00"
630754,"287.00"
319102,"370.00"
502313,"508.00"
60834,"402.00"
111982,"712.00"
107305,"906.00"
93480,"604.00"
431678,"261.00"
319661,"426.00"
520650,"311.00"
601596,"365.00"
573756,"108.00"
73776,"190.00"
554666,"50.00"
536437,"83.00"
4421,"404.00"
158132,"894.00"
6365,"321.00"
527962,"928.00"
254504,"1000.00"
120192,"629.00"
121394,"486.00"
32964,"557.00"
639013,"714.00"
631762,"680.00"
342945,"249.00"
48566,"499.00"
576670,"403.00"
371239,"280.00"
173281,"483.00"
132674,"702.00"
49234,"702.00"
550999,"782.00"
51541,"349.00"
378580,"933.00"
86825,"58.00"
474681,"241.00"
185705,"742.00"
582235,"657.00"
547008,"666.00"
67171,"374.00"
503072,"742.00"
335889,"988.00"
152705,"793.00"
279106,"966.00"
409999,"342.00"
74547,"177.00"
594797,"217.00"
163897,"637.00"
333095,"874.00"
593922,"258.00"
592660,"372.00"
531102,"522.00"
513095,"499.00"
526983,"611.00"
608221,"730.00"
512938,"231.00"
429109,"792.00"
411432,"727.00"
127293,"400.00"
272940,"773.00"
378057,"152.00"
340010,"58.00"
311298,"495.00"
360113,"370.00"
205325,"630.00"
575328,"773.00"
278754,"323.00"
303479,"397.00"
210481,"815.00"
190214,"387.00"
528937,"189.00"
260984,"315.00"
434867,"267.00"
534327,"285.00"
387174,"373.00"
277714,"810.00"
541334,"515.00"
137630,"445.00"
408330,"99.00"
285660,"339.00"
47483,"88.00"
288106,"877.00"
367636,"705.00"
289483,"679.00"
592495,"721.00"
273571,"430.00"
112099,"103.00"
264089,"499.00"
323211,"253.00"
171450,"127.00"
338655,"671.00"
1444,"580.00"
610746,"58.00"
118335,"537.00"
557936,"986.00"
119805,"87.00"
557901,"613.00"
79641,"289.00"
465031,"260.00"
313711,"651.00"
322109,"814.00"
67682,"97.00"
348204,"207.00"
489024,"944.00"
52267,"371.00"
162109,"777.00"
93575,"633.00"
641471,"334.00"
166419,"939.00"
553645,"885.00"
593591,"769.00"
153906,"343.00"
277236,"720.00"
76851,"353.00"
68119,"794.00"
653467,"636.00"
186910,"663.00"
245122,"471.00"
424591,"187.00"
218410,"912.00"
519766,"76.00"
504868,"303.00"
326141,"298.00"
181759,"450.00"
70761,"588.00"
430921,"451.00"
233549,"156.00"
243374,"462.00"
237705,"109.00"
562529,"731.00"
393599,"115.00"
294937,"251.00"
246951,"213.00"
452847,"643.00"
489046,"622.00"
94337,"255.00"
604410,"869.00"
547586,"473.00"
127113,"447.00"
309291,"464.00"
454557,"579.00"
129013,"596.00"
588249,"68.00"
401482,"118.00"
8715,"132.00"
282599,"800.00"
481123,"286.00"
605528,"599.00"
652397,"709.00"
512599,"537.00"
461153,"334.00"
440582,"954.00"
203295,"107.00"
315045,"529.00"
207187,"573.00"
230856,"216.00"
545488,"240.00"
103719,"273.00"
222626,"646.00"
272094,"345.00"
592018,"511.00"
379072,"525.00"
141365,"175.00"
162150,"668.00"
481300,"807.00"
219814,"662.00"
485374,"380.00"
113049,"759.00"
399855,"354.00"
399350,"270.00"
6988,"520.00"
286298,"975.00"
58409,"666.00"
273290,"469.00"
71389,"202.00"
570614,"530.00"
377590,"657.00"
417540,"140.00"
615990,"908.00"
596846,"668.00"
225430,"490.00"
295572,"190.00"
82733,"635.00"
570423,"431.00"
513676,"103.00"
90190,"126.00"
187312,"597.00"
27049,"323.00"
6937,"527.00"
297922,"80.00"
270947,"95.00"
308893,"457.00"
493096,"944.00"
216824,"440.00"
600109,"951.00"
131837,"607.00"
658577,"439.00"
468615,"108.00"
362700,"972.00"
233626,"997.00"
465962,"662.00"
385368,"339.00"
461647,"856.00"
265364,"156.00"
425569,"344.00"
375275,"113.00"
308732,"186.00"
236728,"304.00"
370731,"527.00"
310783,"871.00"
623933,"445.00"
644085,"569.00"
372803,"753.00"
639873,"618.00"
643965,"911.00"
373032,"841.00"
171935,"101.00"
285999,"669.00"
520645,"614.00"
335638,"89.00"
91724,"586.00"
446368,"669.00"
406388,"82.00"
374373,"283.00"
646849,"566.00"
556265,"298.00"
473046,"158.00"
303086,"245.00"
300370,"591.00"
559345,"894.00"
479015,"621.00"
271329,"381.00"
256242,"903.00"
159961,"714.00"
493910,"67.00"
169714,"711.00"
44814,"312.00"
514725,"627.00"
435150,"908.00"
268987,"276.00"
239836,"853.00"
504940,"948.00"
433963,"693.00"
619051,"806.00"
153842,"182.00"
311004,"814.00"
265758,"296.00"
173999,"949.00"
657061,"85.00"
208036,"333.00"
324806,"348.00"
338229,"439.00"
523314,"691.00"
548849,"917.00"
53700,"951.00"
220233,"191.00"
569733,"964.00"
569849,"75.00"
171111,"800.00"
65536,"485.00"
603771,"710.00"
433070,"645.00"
405781,"957.00"
47150,"739.00"
196548,"274.00"
16828,"267.00"
307923,"991.00"
380301,"595.00"
14668,"514.00"
647598,"144.00"
624777,"426.00"
536621,"815.00"
395806,"783.00"
248141,"780.00"
611448,"802.00"
271139,"633.00"
313461,"239.00"
657938,"542.00"
266649,"940.00"
413899,"738.00"
632349,"431.00"
583200,"833.00"
258529,"283.00"
438238,"827.00"
213126,"590.00"
414555,"186.00"
42577,"526.00"
183622,"674.00"
176258,"689.00"
622014,"178.00"
476869,"407.00"
472681,"523.00"
153113,"50.00"
627573,"257.00"
509116,"544.00"
399404,"985.00"
597336,"587.00"
325229,"765.00"
570413,"522.00"
596231,"411.00"
38323,"580.00"
454946,"867.00"
558789,"528.00"
60921,"662.00"
601138,"937.00"
307383,"314.00"
18780,"376.00"
350012,"619.00"
458295,"256.00"
185707,"929.00"
584591,"324.00"
6783,"866.00"
188069,"744.00"
59743,"614.00"
536583,"696.00"
264022,"585.00"
39849,"905.00"
455414,"885.00"
