6847,629545,2014/2/5,435
6848,221350,2013/11/26,837
6849,405298,2014/7/8,656
6850,91815,2014/4/24,889
6851,373862,2014/4/13,168
6852,47700,2013/12/17,801
6853,290883,2014/9/8,975
6854,297856,2014/2/16,686
6855,491849,2014/6/6,536
6856,368877,2014/2/16,562
6857,208405,2014/6/30,536
6858,554994,2014/1/21,63
6859,28754,2014/5/21,446
6860,653635,2014/6/30,291
6861,267953,2014/8/24,196
6862,260671,2013/12/1,567
6863,276896,2014/8/15,188
6864,528260,2013/12/19,535
6865,540737,2014/10/11,609
6866,283941,2014/4/30,901
6867,352221,2014/9/22,527
6868,519341,2014/6/2,930
6869,156904,2014/7/31,559
6870,650666,2014/7/21,327
6871,214723,2014/7/10,834
6872,143163,2014/3/24,851
6873,91531,2014/2/15,314
6874,237271,2013/12/29,106
6875,524325,2014/1/29,465
6876,565793,2014/1/6,972
6877,659356,2014/1/30,273
6878,143744,2014/8/10,733
6879,517825,2014/1/23,210
6880,117760,2014/1/12,141
6881,46451,2014/8/2,288
6882,627718,2014/4/10,956
6883,24585,2014/9/2,976
6884,40861,2014/3/6,864
6885,54665,2014/5/19,378
6886,530156,2014/5/19,58
6887,549163,2014/2/7,312
6888,550701,2014/1/13,977
6889,362507,2014/1/28,889
6890,468045,2014/4/16,470
6891,155303,2014/2/18,674
6892,525966,2014/1/18,489
6893,318675,2014/5/6,760
6894,520759,2013/11/29,826
6895,254179,2014/4/24,945
6896,155680,2014/7/18,935
6897,593457,2013/12/29,786
6898,118582,2014/1/8,843
6899,42019,2014/3/18,114
6900,246090,2013/11/29,667
6901,498489,2014/6/16,228
6902,104104,2014/3/16,429
6903,353508,2014/5/16,192
6904,561893,2014/6/8,364
6905,604929,2014/9/6,190
6906,274114,2014/7/21,562
6907,473345,2014/10/19,506
6908,64812,2014/3/7,193
6909,130414,2014/8/21,893
6910,624648,2014/8/4,786
6911,438634,2014/6/18,361
6912,168607,2014/5/11,748
6913,486855,2014/7/17,471
6914,87369,2014/4/30,784
6915,502427,2014/7/6,850
6916,216749,2014/4/19,71
6917,434250,2014/5/29,620
6918,303038,2014/1/8,594
6919,65299,2014/6/20,816
6920,589020,2014/4/26,796
6921,293608,2014/4/22,569
6922,433341,2014/9/28,349
6923,172282,2014/11/7,834
6924,560912,2014/7/20,132
6925,276649,2014/3/28,600
6926,131574,2014/8/21,361
6927,2737,2014/9/16,128
6928,436685,2014/6/23,727
6929,242246,2014/1/6,399
6930,460991,2014/7/19,351
6931,239836,2014/7/9,853
6932,603655,2014/2/25,287
6933,431139,2014/10/25,554
6934,23915,2013/12/2,384
6935,135394,2014/7/11,318
6936,151086,2014/5/3,903
6937,15060,2014/1/22,378
6938,50529,2014/6/15,243
6939,355788,2014/1/14,250
6940,169607,2013/11/29,824
6941,561026,2013/11/28,325
6942,152141,2014/11/12,892
6943,434757,2013/12/24,644
6944,552378,2014/6/28,773
6945,442404,2013/12/7,90
6946,291181,2014/1/8,854
6947,464411,2014/9/5,933
6948,276227,2014/8/4,154
6949,468587,2013/12/4,797
6950,578155,2014/5/15,142
6951,175141,2014/2/28,713
6952,302792,2014/5/30,885
6953,259447,2014/5/26,926
6954,46947,2013/12/22,203
6955,266488,2014/5/30,714
6956,460619,2014/10/7,722
6957,619081,2014/3/29,779
6958,223217,2014/1/23,649
6959,488282,2014/3/14,714
6960,97775,2014/6/2,132
6961,472376,2014/7/9,745
6962,567122,2014/9/16,576
6963,186693,2014/1/14,825
6964,50991,2014/3/18,130
6965,255096,2014/8/2,541
6966,187731,2014/3/15,174
6967,139417,2014/7/28,745
6968,245276,2013/12/7,842
6969,429529,2013/11/21,590
6970,335590,2014/5/19,741
6971,11389,2014/4/17,776
6972,292787,2014/5/3,821
6973,14878,2013/12/22,384
6974,559932,2013/11/19,610
6975,202021,2014/3/29,210
6976,117631,2014/2/9,147
6977,117182,2014/1/1,735
6978,52414,2014/3/19,537
6979,622364,2014/8/3,420
6980,271172,2014/3/9,820
6981,94789,2014/8/7,410
6982,355386,2014/10/4,154
6983,238544,2014/4/25,323
6984,23783,2014/11/3,539
6985,50829,2014/10/9,373
6986,603117,2014/4/24,347
6987,362700,2014/2/9,972
6988,74792,2014/4/5,871
6989,208168,2014/9/1,610
6990,308281,2014/5/16,898
6991,341509,2014/7/23,291
6992,96985,2014/3/15,161
6993,53746,2014/2/28,273
6994,19884,2014/10/28,433
6995,58429,2014/9/25,310
6996,174120,2013/12/7,668
6997,317483,2014/6/19,921
6998,298715,2014/3/15,311
6999,240478,2014/4/15,391
7000,52682,2014/5/8,339
7001,198820,2013/11/28,357
7002,68687,2014/8/7,545
7003,295442,2014/7/25,239
7004,538363,2013/12/19,666
7005,455293,2014/7/23,465
7006,396518,2014/5/16,786
7007,569690,2014/7/21,236
7008,364292,2014/1/26,993
7009,575656,2014/11/5,582
7010,26550,2013/12/2,889
7011,345510,2014/7/13,120
7012,369368,2014/4/3,586
7013,595098,2014/9/12,358
7014,612794,2014/7/14,625
7015,147467,2014/1/6,509
7016,113443,2014/6/15,903
7017,513356,2014/3/19,890
7018,188080,2014/8/6,516
7019,198594,2014/4/11,364
7020,653728,2014/10/6,183
7021,210387,2014/3/3,965
7022,402961,2013/12/28,879
7023,314761,2014/9/26,673
7024,660522,2014/1/16,703
7025,534948,2014/5/5,451
7026,602234,2014/5/28,259
7027,544583,2014/1/17,722
7028,490559,2014/6/11,513
7029,467164,2013/12/25,320
7030,287838,2013/12/4,70
7031,262984,2014/6/28,427
7032,471151,2014/4/6,188
7033,398501,2014/4/7,308
7034,382152,2014/7/10,753
7035,177440,2014/3/16,157
7036,639893,2014/3/28,976
7037,90092,2014/7/2,159
7038,22584,2013/12/5,481
7039,351077,2014/6/19,602
7040,165403,2014/3/22,289
7041,469282,2014/3/10,556
7042,285314,2014/10/22,121
7043,215630,2014/3/6,687
7044,619403,2014/3/9,877
7045,414066,2014/7/7,942
7046,309828,2014/5/3,211
7047,648926,2014/9/28,500
7048,479772,2013/12/24,910
7049,439381,2014/9/18,227
7050,17553,2013/11/22,727
7051,61073,2014/1/24,178
7052,148786,2014/7/18,604
7053,79030,2014/9/15,780
7054,502594,2014/6/14,218
7055,463353,2014/4/25,149
7056,303587,2014/9/17,511
7057,654979,2014/5/3,764
7058,233519,2014/7/15,474
7059,443079,2013/12/17,408
7060,529094,2014/9/2,279
7061,171007,2014/8/17,329
7062,616160,2013/12/24,467
7063,634500,2014/4/4,915
7064,628752,2014/6/3,112
7065,67681,2013/12/31,896
7066,25741,2014/7/18,264
7067,453678,2014/9/7,927
7068,221429,2013/11/21,114
7069,267162,2014/8/11,594
7070,94445,2013/12/9,335
7071,469523,2014/10/21,673
7072,409812,2014/3/23,675
7073,38466,2014/3/19,809
7074,536277,2014/6/5,488
7075,613841,2014/3/28,814
7076,54163,2014/6/13,105
7077,235291,2014/2/4,682
7078,327283,2014/6/21,895
7079,360956,2014/8/24,928
7080,94191,2013/12/3,743
7081,73927,2014/5/21,797
7082,191924,2014/2/14,317
7083,199789,2013/12/18,205
7084,417988,2014/5/29,871
7085,150699,2014/1/20,759
7086,57190,2014/4/1,93
7087,633865,2013/11/21,744
7088,142368,2014/5/25,496
7089,14514,2014/6/14,970
7090,133737,2014/8/23,629
7091,207483,2014/7/28,627
7092,586775,2014/1/17,357
7093,614334,2014/10/7,632
7094,592917,2013/11/24,229
7095,393806,2014/2/5,508
7096,376922,2014/6/29,549
7097,45630,2014/3/9,590
7098,50667,2013/12/4,773
7099,184499,2014/1/22,949
7100,381243,2014/8/2,816
7101,464899,2014/7/2,906
7102,47482,2014/4/20,898
7103,147618,2014/5/30,736
7104,46718,2013/12/2,915
7105,484755,2014/9/30,239
7106,342462,2014/5/7,161
7107,307383,2014/8/13,314
7108,424107,2014/5/2,276
7109,121394,2014/4/16,486
7110,131900,2014/4/14,881
7111,63933,2014/2/18,548
7112,476793,2014/3/12,437
7113,652219,2014/5/18,350
7114,81206,2014/5/10,158
7115,240670,2014/6/19,519
7116,542304,2014/5/27,345
7117,273430,2014/6/5,152
7118,92548,2014/2/13,729
7119,291040,2014/8/3,941
7120,269282,2013/12/18,328
7121,101580,2014/1/30,70
7122,82675,2014/7/9,170
7123,203083,2014/4/22,325
7124,501713,2014/8/8,818
7125,187406,2014/10/4,867
7126,596,2014/10/16,543
7127,490127,2014/2/9,226
7128,138041,2014/3/19,350
7129,194429,2014/7/17,865
7130,556868,2014/4/20,765
7131,406895,2014/10/23,369
7132,645795,2014/6/18,967
7133,558005,2014/4/22,555
7134,547958,2014/7/26,274
7135,371778,2014/8/3,527
7136,66960,2014/10/10,411
7137,36050,2013/11/24,135
7138,3342,2014/7/4,659
7139,327570,2014/6/14,146
7140,9594,2014/6/17,980
7141,622372,2014/11/17,879
7142,393528,2014/3/22,136
7143,377946,2014/7/21,548
7144,583438,2014/2/28,644
7145,630253,2014/2/10,760
7146,32784,2014/8/5,194
7147,583639,2014/2/28,659
7148,62870,2013/12/14,307
7149,418995,2014/2/12,189
7150,40211,2013/12/26,250
7151,328876,2013/12/11,741
7152,96586,2014/9/18,846
7153,26071,2014/8/24,664
7154,292998,2013/12/28,879
7155,285770,2014/7/19,973
7156,410068,2014/8/2,151
7157,554254,2014/5/26,659
7158,58607,2014/7/14,596
7159,468400,2013/12/28,88
7160,91603,2014/5/3,924
7161,590001,2014/3/27,331
7162,85873,2014/6/19,77
7163,571752,2014/7/18,959
7164,553462,2014/2/14,621
7165,437705,2013/11/30,341
7166,653670,2013/12/28,889
7167,81469,2014/5/28,494
7168,208958,2014/8/29,120
7169,594150,2014/3/6,395
7170,113049,2014/6/8,759
7171,572381,2013/12/5,404
7172,661136,2014/5/31,480
7173,576975,2014/6/12,920
7174,311123,2014/1/3,883
7175,101545,2014/8/1,96
7176,291003,2013/11/30,684
7177,513497,2014/6/1,792
7178,433570,2013/12/16,524
7179,493348,2014/10/18,932
7180,234031,2014/6/6,248
7181,633819,2013/12/4,132
7182,519973,2014/2/19,932
7183,251942,2014/3/27,512
7184,22790,2014/7/21,937
7185,191012,2014/5/10,148
7186,637762,2014/4/2,730
7187,42309,2014/1/9,131
7188,180249,2014/2/20,322
7189,154975,2014/6/5,709
7190,418583,2014/7/18,332
7191,445716,2014/7/18,216
7192,21781,2014/9/4,647
7193,67555,2014/4/30,126
7194,304823,2013/12/6,229
7195,272265,2014/5/3,179
7196,576880,2014/4/25,385
7197,293351,2014/10/1,356
7198,265758,2013/12/20,296
7199,295180,2014/4/9,840
7200,294421,2014/8/18,431
7201,492981,2013/12/25,425
7202,457187,2014/1/13,957
7203,377433,2014/8/18,942
7204,288934,2014/2/2,443
7205,205252,2013/11/30,177
7206,229911,2014/2/25,961
7207,503072,2014/5/6,742
7208,575646,2013/11/20,535
7209,410243,2014/5/5,233
7210,110775,2014/4/16,190
7211,158290,2014/10/9,931
7212,646598,2014/3/20,806
7213,328495,2014/7/13,163
7214,169834,2014/4/22,588
7215,647859,2014/9/2,366
7216,453476,2014/4/20,597
7217,11261,2014/9/24,867
7218,539322,2014/3/18,273
7219,353402,2014/1/21,993
7220,169898,2014/4/16,901
7221,274561,2014/5/29,283
7222,128052,2014/5/5,311
7223,442170,2013/11/29,829
7224,487794,2014/3/4,724
7225,58203,2013/12/19,221
7226,108167,2013/12/1,826
7227,310958,2013/11/21,269
7228,399691,2014/1/5,880
7229,232643,2013/12/31,960
7230,596339,2014/7/28,814
7231,299645,2014/2/23,481
7232,241267,2014/5/16,879
7233,484752,2014/10/27,401
7234,232435,2013/11/28,588
7235,409743,2013/12/25,77
7236,564527,2014/9/30,872
7237,232711,2014/1/14,583
7238,290180,2014/9/21,724
7239,352439,2013/12/5,292
7240,384094,2014/7/20,252
7241,230545,2014/2/18,661
7242,23836,2014/4/1,88
7243,104328,2014/4/19,445
7244,480886,2014/11/7,330
7245,212882,2014/3/29,128
7246,412698,2014/3/22,776
7247,368620,2014/6/13,59
7248,160732,2014/7/10,500
7249,261979,2014/6/25,432
7250,181027,2014/6/18,612
7251,326983,2014/1/19,741
7252,660087,2014/4/23,500
7253,529384,2014/10/12,57
7254,578303,2014/3/17,219
7255,373113,2014/5/11,304
7256,25887,2014/10/25,349
7257,488816,2014/6/16,383
7258,301687,2014/9/17,639
7259,459715,2014/6/19,642
7260,500283,2014/9/22,817
7261,563235,2014/2/21,486
7262,6358,2014/8/2,390
7263,453029,2014/1/1,700
7264,76541,2014/1/31,676
7265,466554,2014/3/21,864
7266,250338,2014/6/19,294
7267,593117,2014/7/21,295
7268,71723,2013/12/10,517
7269,353097,2014/8/3,405
7270,398857,2014/3/5,87
7271,212448,2014/7/28,215
7272,118890,2014/3/5,917
7273,546551,2014/9/24,417
7274,342395,2014/7/19,503
7275,608221,2014/7/15,730
7276,421145,2014/6/10,355
7277,262830,2014/9/20,894
7278,302137,2014/1/11,74
7279,325864,2014/1/22,102
7280,595136,2014/4/1,243
7281,135936,2013/12/19,579
7282,396124,2014/9/9,158
7283,184076,2013/11/26,866
7284,628122,2014/4/13,503
7285,306251,2014/5/24,463
7286,515495,2014/10/26,570
7287,41395,2014/5/28,183
7288,288073,2014/10/27,588
7289,311663,2014/10/29,645
7290,349771,2014/10/26,969
7291,526806,2014/5/29,235
7292,428537,2014/1/5,723
7293,90158,2014/5/15,482
7294,425783,2014/2/20,463
7295,358331,2014/2/3,221
7296,610727,2014/4/10,304
7297,175351,2014/7/9,307
7298,511333,2014/3/21,705
7299,17723,2014/4/13,340
7300,24060,2014/3/18,439
7301,336741,2014/9/4,827
7302,201090,2014/8/1,812
7303,116157,2014/11/16,929
7304,493868,2014/10/24,549
7305,145849,2014/5/14,782
7306,169852,2014/6/10,712
7307,449754,2014/8/9,180
7308,601617,2014/1/10,78
7309,332491,2014/2/14,208
7310,627696,2014/6/16,464
7311,10796,2014/2/21,942
7312,276816,2014/8/17,899
7313,253381,2014/2/15,191
7314,572484,2014/4/26,301
7315,176271,2014/11/11,931
7316,488716,2014/5/12,465
7317,201458,2014/3/17,939
7318,311310,2014/8/13,446
7319,452415,2014/7/19,739
7320,598528,2014/9/19,357
7321,18229,2014/1/14,708
7322,413862,2013/12/26,400
7323,101106,2014/7/11,145
7324,389568,2014/8/13,570
7325,365805,2014/3/26,246
7326,545874,2014/11/10,306
7327,343782,2014/11/1,361
7328,143685,2014/7/19,830
7329,544350,2013/12/16,838
7330,424343,2014/9/15,964
7331,156644,2013/12/10,580
7332,61325,2014/6/1,253
7333,477525,2014/7/29,165
7334,374620,2014/4/27,487
7335,551224,2014/1/26,568
7336,66836,2014/1/1,148
7337,198787,2014/5/23,485
7338,573903,2014/4/7,480
7339,293649,2014/2/12,205
7340,536776,2014/1/7,746
7341,105224,2013/12/22,460
7342,83444,2013/12/11,181
7343,628071,2014/9/18,558
7344,430228,2014/7/10,981
7345,380740,2014/7/28,842
7346,525688,2014/4/13,310
7347,164606,2014/10/13,895
7348,205394,2014/8/30,727
7349,152862,2014/9/5,636
7350,281049,2014/7/19,321
7351,499383,2014/2/26,257
7352,446747,2014/2/4,925
7353,184661,2013/11/20,109
7354,83914,2013/11/21,355
7355,280512,2014/5/22,191
7356,181867,2014/2/2,93
7357,18979,2014/8/25,75
7358,255187,2014/8/26,512
7359,297647,2014/3/25,292
7360,430136,2014/10/28,134
7361,429616,2014/5/4,234
7362,349184,2014/8/19,300
7363,145683,2014/1/17,857
7364,660029,2014/10/3,383
7365,55648,2014/3/14,823
7366,617175,2014/8/12,426
7367,137269,2014/2/5,90
7368,47616,2014/2/22,916
7369,489024,2014/4/16,104
7370,341723,2014/5/8,483
7371,118895,2014/4/25,119
7372,374366,2014/9/26,626
7373,367307,2014/3/9,691
7374,34682,2014/11/13,534
7375,292915,2014/3/15,478
7376,36607,2014/1/31,739
7377,456296,2014/3/18,571
7378,387938,2014/1/18,582
7379,521234,2014/5/8,50
7380,47483,2013/12/20,88
7381,217536,2014/7/30,218
7382,324508,2013/12/28,941
7383,262553,2013/11/22,618
7384,657906,2014/8/3,686
7385,17217,2013/11/20,981
7386,416841,2014/11/9,135
7387,109190,2014/2/12,723
7388,119641,2014/8/2,754
7389,327668,2013/12/31,167
7390,445808,2014/1/5,811
7391,487218,2014/7/20,848
7392,78619,2014/8/24,657
7393,612025,2014/6/9,51
7394,493369,2013/12/27,139
7395,661316,2014/4/28,896
7396,252722,2013/12/30,52
7397,430172,2014/7/3,519
7398,279445,2014/2/24,459
7399,578591,2014/7/15,539
7400,507929,2014/1/11,737
7401,273867,2014/5/7,546
7402,333294,2013/12/21,770
7403,616473,2014/6/10,386
7404,164249,2014/9/30,176
7405,313261,2014/9/29,938
7406,25093,2014/4/24,745
7407,471995,2014/3/14,746
7408,145958,2014/9/5,829
7409,293081,2014/8/25,354
7410,496962,2014/10/3,378
7411,385504,2014/1/7,949
7412,24306,2013/12/20,169
7413,26639,2014/1/18,130
7414,228260,2014/6/2,425
7415,340077,2013/12/30,903
7416,594845,2014/4/6,743
7417,527477,2014/4/13,916
7418,22392,2014/3/1,395
7419,290174,2014/2/7,827
7420,632363,2014/11/12,930
7421,209491,2014/3/14,72
7422,173999,2014/2/17,949
7423,393625,2014/3/19,500
7424,516971,2014/7/27,493
7425,523881,2014/4/28,568
7426,470321,2014/7/24,550
7427,523281,2014/1/29,696
7428,284049,2013/11/28,952
7429,194811,2014/8/24,956
7430,320855,2014/7/16,72
7431,373159,2014/10/16,279
7432,559673,2014/2/3,868
7433,467393,2014/4/23,967
7434,559374,2014/4/11,347
7435,618688,2014/7/19,442
7436,450041,2014/3/23,305
7437,142344,2014/8/29,550
7438,559262,2014/3/3,216
7439,519141,2014/6/4,258
7440,252294,2014/5/9,258
7441,604552,2014/3/7,977
7442,623522,2014/11/10,139
7443,549824,2014/1/28,767
7444,642172,2014/1/19,550
7445,224464,2014/6/27,482
7446,629331,2014/3/21,403
7447,517458,2014/1/10,809
7448,651220,2014/9/27,607
7449,432210,2014/10/10,603
7450,408579,2014/1/29,494
7451,284009,2013/11/18,311
7452,541516,2013/12/8,235
7453,471681,2014/3/7,143
7454,434803,2014/7/22,961
7455,192222,2014/1/5,800
7456,52685,2014/2/25,921
7457,266681,2014/5/31,508
7458,180370,2014/11/6,141
7459,572534,2014/10/18,725
7460,345881,2014/7/20,994
7461,254665,2014/6/14,251
7462,635552,2014/9/17,334
7463,426727,2014/8/18,233
7464,517366,2014/2/7,209
7465,532405,2014/9/11,529
7466,566460,2014/6/26,537
7467,481078,2014/4/3,651
7468,215170,2014/9/2,730
7469,348072,2014/1/13,413
7470,594017,2014/4/3,689
7471,147838,2014/5/4,209
7472,621444,2014/3/3,316
7473,61902,2014/2/18,706
7474,521720,2014/8/29,73
7475,392951,2013/12/14,394
7476,354384,2014/6/25,388
7477,600513,2014/3/23,378
7478,10496,2014/3/16,249
7479,421199,2014/1/28,509
7480,114887,2014/5/22,891
7481,651383,2013/12/11,362
7482,83361,2014/5/19,925
7483,37164,2014/6/17,830
7484,628523,2013/12/11,538
7485,124320,2014/11/1,623
7486,661301,2014/4/5,869
7487,248792,2013/12/4,445
7488,499780,2014/2/22,561
7489,644709,2014/8/27,596
7490,30359,2014/4/6,952
7491,273840,2014/5/2,672
7492,587785,2014/8/5,811
7493,304799,2014/9/20,125
7494,23998,2014/7/16,851
7495,407402,2014/1/7,630
7496,92232,2014/7/9,687
7497,2157,2014/4/17,369
7498,483126,2014/11/15,395
7499,173149,2014/5/5,560
7500,120101,2014/3/8,706
7501,346335,2014/8/4,967
7502,320946,2014/1/26,229
7503,580916,2014/1/1,418
7504,650478,2013/12/15,414
7505,288107,2014/3/6,638
7506,479297,2014/7/24,161
7507,104449,2013/12/3,978
7508,286604,2014/4/9,907
7509,205760,2014/2/18,181
7510,293726,2014/4/30,699
7511,172449,2014/7/31,796
7512,322449,2014/5/24,878
7513,208019,2014/10/31,739
7514,561471,2014/3/9,226
7515,387654,2014/8/8,112
7516,588704,2014/3/10,741
7517,630325,2013/11/29,317
7518,515029,2014/5/13,722
7519,615748,2014/6/18,784
7520,577770,2014/8/6,822
7521,553031,2014/6/5,770
7522,491852,2014/6/7,234
7523,270935,2013/12/5,213
7524,159132,2014/1/15,400
7525,599996,2014/2/9,104
7526,132916,2014/2/13,346
7527,391387,2014/10/13,839
7528,554655,2014/7/20,567
7529,2086,2014/2/18,143
7530,82193,2014/5/9,168
7531,14690,2014/3/25,341
7532,448386,2014/1/15,901
7533,410500,2014/5/28,321
7534,641928,2014/1/28,844
7535,409072,2014/4/23,665
7536,534114,2014/11/2,297
7537,269657,2014/4/25,354
7538,545144,2014/9/29,593
7539,263570,2014/10/9,498
7540,364066,2014/10/4,887
7541,114491,2014/7/22,973
7542,528508,2014/10/15,217
7543,379247,2014/6/4,731
7544,538449,2014/4/25,607
7545,64813,2014/10/11,735
7546,466101,2014/5/27,626
7547,163684,2014/4/19,948
7548,615012,2013/11/25,391
7549,234494,2014/7/12,969
7550,353603,2014/5/1,655
7551,528334,2014/7/27,682
7552,554343,2014/7/3,74
7553,318071,2013/11/18,463
7554,336549,2014/3/28,459
7555,311910,2013/12/30,822
7556,280968,2014/2/11,797
7557,417530,2014/7/1,691
7558,135710,2014/10/10,660
7559,524528,2014/7/18,504
7560,282673,2013/11/20,294
7561,141764,2014/7/23,183
7562,488468,2014/8/7,694
7563,89309,2014/6/6,971
7564,375517,2014/7/23,97
7565,299527,2014/4/18,320
7566,660481,2014/4/3,735
7567,47545,2013/12/11,753
7568,285546,2014/5/28,823
7569,27813,2014/4/13,775
7570,418209,2013/12/30,588
7571,95338,2014/5/26,446
7572,68571,2014/5/1,645
7573,233592,2014/5/9,578
7574,501104,2014/11/13,81
7575,144589,2014/3/1,244
7576,448521,2014/3/18,714
7577,346787,2014/7/30,416
7578,212932,2014/2/27,812
7579,557644,2014/5/7,401
7580,336178,2014/5/14,880
7581,197679,2013/12/20,455
7582,375560,2014/5/7,909
7583,546414,2014/5/25,454
7584,274099,2014/3/25,259
7585,408397,2014/9/18,480
7586,162872,2013/12/26,648
7587,481580,2014/10/24,967
7588,42536,2014/8/13,55
7589,488310,2014/1/15,258
7590,11020,2014/3/20,704
7591,22476,2014/1/20,445
7592,231410,2014/3/3,881
7593,36625,2014/2/12,391
7594,595324,2014/6/23,881
7595,319350,2014/5/4,670
7596,544750,2014/11/11,851
7597,531677,2013/12/3,973
7598,464273,2014/1/4,708
7599,240222,2014/10/4,968
7600,80055,2013/12/31,935
7601,321498,2013/12/17,142
7602,659194,2014/1/30,835
7603,356403,2014/8/4,487
7604,518261,2014/8/19,852
7605,80198,2013/12/25,441
7606,375430,2014/6/23,325
7607,365655,2014/4/1,315
7608,6965,2014/3/8,460
7609,209524,2014/6/7,57
7610,80201,2014/8/10,162
7611,240564,2014/4/8,312
7612,400449,2014/1/31,397
7613,448627,2014/5/12,815
7614,426585,2014/2/5,780
7615,66485,2014/4/7,159
7616,494255,2014/1/4,897
7617,145518,2014/5/18,111
7618,631380,2014/5/3,857
7619,449661,2014/2/6,252
7620,134541,2014/6/12,684
7621,136859,2014/2/23,663
7622,514309,2014/5/24,915
7623,139209,2013/12/13,84
7624,142975,2014/7/24,599
7625,168300,2014/4/11,845
7626,95237,2014/1/25,858
7627,540819,2014/2/9,83
7628,351766,2014/10/24,745
7629,351235,2014/1/26,296
7630,600660,2013/12/10,563
7631,563751,2014/2/7,615
7632,598627,2014/1/28,383
7633,365999,2014/9/2,302
7634,595275,2014/2/26,441
7635,268337,2014/7/6,881
7636,594838,2014/9/15,497
7637,220753,2014/4/28,352
7638,333943,2014/7/16,788
7639,419078,2014/10/26,404
7640,607098,2014/10/13,682
7641,352992,2014/4/26,752
7642,262957,2014/4/21,466
7643,397506,2014/9/25,385
7644,90945,2014/7/5,437
7645,526982,2014/7/5,716
7646,467142,2014/8/6,621
7647,124858,2014/2/11,774
7648,251982,2014/4/22,994
7649,383058,2014/6/22,784
7650,38789,2014/8/24,142
7651,41742,2013/11/29,284
7652,629863,2014/11/6,849
7653,373861,2014/5/20,272
7654,503852,2014/4/7,991
7655,521614,2014/3/21,211
7656,47510,2014/7/23,601
7657,99362,2014/5/12,807
7658,526137,2013/12/26,831
7659,578308,2014/8/6,546
7660,520497,2013/12/5,64
7661,325005,2014/2/11,903
7662,229421,2014/1/20,865
7663,577225,2014/5/2,714
7664,64590,2014/5/22,440
7665,181435,2014/5/19,811
7666,193192,2013/12/30,652
7667,403488,2014/1/23,361
7668,346138,2014/7/6,606
7669,403079,2014/3/31,659
7670,218521,2014/9/16,231
7671,137381,2014/1/28,992
7672,299063,2014/3/26,798
7673,244196,2014/9/18,459
7674,265916,2014/7/19,776
7675,503418,2014/8/7,872
7676,232180,2014/2/7,392
7677,526294,2014/1/4,209
7678,378702,2013/12/26,510
7679,248279,2014/2/5,536
7680,184299,2014/2/27,524
7681,233359,2014/4/27,999
7682,490139,2014/6/15,415
7683,471651,2014/10/26,374
7684,87049,2014/4/9,565
7685,374738,2014/2/15,573
7686,219303,2014/8/6,364
7687,193820,2013/11/26,536
7688,441466,2014/7/12,573
7689,656450,2014/3/25,377
7690,365187,2014/3/30,683
7691,319919,2014/1/26,712
7692,387787,2014/9/7,325
7693,309034,2013/12/3,417
7694,566675,2014/5/21,480
7695,310487,2014/10/11,448
7696,539794,2013/12/6,746
7697,295653,2014/2/24,340
7698,609557,2014/2/1,288
7699,279672,2014/7/15,138
7700,420324,2013/12/22,372
7701,334035,2013/12/25,117
7702,494140,2014/8/15,132
7703,462622,2014/4/4,666
7704,251346,2014/3/11,648
7705,631002,2014/5/25,95
7706,280514,2014/3/5,301
7707,51541,2014/7/10,349
7708,144028,2014/9/17,200
7709,52837,2014/6/18,436
7710,431375,2014/4/18,179
7711,595713,2014/8/10,297
7712,556809,2013/11/26,454
7713,408046,2014/4/10,952
7714,181648,2014/6/12,332
7715,282654,2014/5/26,916
7716,606381,2014/4/5,799
7717,572198,2014/7/14,747
7718,591877,2014/7/20,623
7719,525737,2014/2/9,631
7720,481678,2014/8/3,701
7721,160828,2014/4/15,318
7722,43516,2014/6/3,754
7723,453583,2014/6/29,336
7724,479218,2014/1/22,184
7725,60921,2014/3/10,662
7726,392033,2013/11/22,128
7727,91025,2014/5/1,986
7728,331473,2014/1/5,545
7729,124315,2014/1/13,390
7730,111378,2013/12/13,840
7731,584630,2014/8/21,955
7732,177293,2014/2/17,60
7733,457172,2014/2/8,633
7734,566961,2014/6/14,234
7735,131668,2014/4/23,489
7736,629978,2014/4/26,408
7737,103392,2014/4/16,671
7738,577761,2014/4/24,88
7739,281830,2014/4/13,344
7740,548248,2014/5/30,576
7741,491403,2014/9/8,569
7742,428742,2013/11/24,435
7743,131754,2014/7/5,523
7744,615214,2014/5/20,611
7745,606034,2013/11/20,102
7746,234279,2013/11/22,143
7747,548198,2014/1/28,92
7748,319410,2013/12/18,226
7749,457608,2013/11/19,467
7750,570348,2014/11/7,320
7751,264830,2014/1/27,216
7752,147820,2013/12/29,233
7753,579886,2014/4/10,658
7754,346977,2014/7/9,864
7755,557797,2014/3/18,868
7756,455168,2014/6/24,810
7757,513520,2014/6/26,194
7758,153906,2014/3/8,343
7759,370873,2014/1/27,286
7760,288423,2014/10/19,727
7761,319381,2014/4/25,367
7762,578932,2014/10/28,905
7763,109324,2014/9/6,98
7764,429850,2014/7/18,979
7765,84807,2014/7/12,452
7766,409405,2014/11/3,118
7767,298206,2014/4/9,890
7768,446099,2014/9/27,562
7769,252870,2014/5/22,970
7770,239708,2013/12/21,565
7771,618196,2014/1/7,836
7772,522441,2014/8/13,170
7773,657147,2014/4/24,313
7774,175485,2014/5/7,994
7775,91206,2014/7/31,640
7776,582425,2014/2/13,593
7777,208510,2014/4/23,55
7778,283563,2014/3/1,478
7779,151714,2013/12/23,114
